source_bgv	dump_id	graph_type	graph_name	nodes	edges
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	3	StructuredGraph	3: performance warnings [364|MethodCallTarget, 397|MethodCallTarget, 408|MethodCallTarget, 426|MethodCallTarget, 446|MethodCallTarget, 498|MethodCallTarget, 647|MethodCallTarget, 662|MethodCallTarget, 804|MethodCallTarget, 819|MethodCallTarget, 1280|MethodCallTarget, 1296|MethodCallTarget, 1343|MethodCallTarget, 1354|MethodCallTarget, 1372|MethodCallTarget, 1392|MethodCallTarget, 1406|MethodCallTarget, 1484|MethodCallTarget, 1511|MethodCallTarget, 1525|MethodCallTarget, 2471|MethodCallTarget, 2486|MethodCallTarget, 2624|MethodCallTarget, 2639|MethodCallTarget, 3136|MethodCallTarget, 3152|MethodCallTarget, 3199|MethodCallTarget, 3210|MethodCallTarget, 3228|MethodCallTarget, 3248|MethodCallTarget, 3262|MethodCallTarget, 3340|MethodCallTarget, 3367|MethodCallTarget, 3381|MethodCallTarget, 4307|MethodCallTarget, 4322|MethodCallTarget, 4460|MethodCallTarget, 4475|MethodCallTarget, 4839|MethodCallTarget, 4853|MethodCallTarget, 4969|MethodCallTarget, 5473|MethodCallTarget, 5489|MethodCallTarget, 5536|MethodCallTarget, 5547|MethodCallTarget, 5565|MethodCallTarget, 5585|MethodCallTarget, 5599|MethodCallTarget, 5677|MethodCallTarget, 5704|MethodCallTarget, 5718|MethodCallTarget, 6644|MethodCallTarget, 6659|MethodCallTarget, 6797|MethodCallTarget, 6812|MethodCallTarget, 7308|MethodCallTarget, 7324|MethodCallTarget, 7371|MethodCallTarget, 7382|MethodCallTarget, 7400|MethodCallTarget, 7420|MethodCallTarget, 7434|MethodCallTarget, 7512|MethodCallTarget, 7539|MethodCallTarget, 7553|MethodCallTarget, 8479|MethodCallTarget, 8494|MethodCallTarget, 8632|MethodCallTarget, 8647|MethodCallTarget, 9011|MethodCallTarget, 9024|MethodCallTarget, 9139|MethodCallTarget, 9557|MethodCallTarget, 9572|MethodCallTarget, 10057|MethodCallTarget, 10084|MethodCallTarget, 10098|MethodCallTarget, 10947|MethodCallTarget, 10962|MethodCallTarget, 11100|MethodCallTarget, 11115|MethodCallTarget, 11492|MethodCallTarget, 11507|MethodCallTarget, 11978|MethodCallTarget, 12180|MethodCallTarget, 12197|MethodCallTarget, 12374|MethodCallTarget, 12410|MethodCallTarget, 12421|MethodCallTarget, 12439|MethodCallTarget, 12454|MethodCallTarget, 12535|MethodCallTarget, 12548|MethodCallTarget, 13202|MethodCallTarget, 13219|MethodCallTarget, 13396|MethodCallTarget, 13431|MethodCallTarget, 13442|MethodCallTarget, 13460|MethodCallTarget, 13475|MethodCallTarget, 13555|MethodCallTarget, 13568|MethodCallTarget, 14200|MethodCallTarget, 15762|MethodCallTarget, 15777|MethodCallTarget, 16064|MethodCallTarget, 16077|MethodCallTarget, 16192|MethodCallTarget, 16610|MethodCallTarget, 16625|MethodCallTarget, 16927|MethodCallTarget, 16942|MethodCallTarget, 17435|MethodCallTarget, 17462|MethodCallTarget, 17476|MethodCallTarget, 18316|MethodCallTarget, 18331|MethodCallTarget, 18638|MethodCallTarget, 18653|MethodCallTarget, 19120|MethodCallTarget, 19321|MethodCallTarget, 19338|MethodCallTarget, 19515|MethodCallTarget, 19550|MethodCallTarget, 19561|MethodCallTarget, 19579|MethodCallTarget, 19594|MethodCallTarget, 19674|MethodCallTarget, 19687|MethodCallTarget, 20340|MethodCallTarget, 20357|MethodCallTarget, 20534|MethodCallTarget, 20569|MethodCallTarget, 20580|MethodCallTarget, 20598|MethodCallTarget, 20613|MethodCallTarget, 20693|MethodCallTarget, 20706|MethodCallTarget, 21337|MethodCallTarget, 22868|MethodCallTarget, 22880|MethodCallTarget, 1474|InstanceOf, 3330|InstanceOf, 4946|InstanceOf, 5667|InstanceOf, 7502|InstanceOf, 9116|InstanceOf, 10047|InstanceOf, 12506|InstanceOf, 12640|InstanceOf, 13526|InstanceOf, 13660|InstanceOf, 14197|InstanceOf, 16169|InstanceOf, 17425|InstanceOf, 19645|InstanceOf, 19779|InstanceOf, 20664|InstanceOf, 20798|InstanceOf, 21334|InstanceOf]	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	7	StructuredGraph	7: After phase MaterializeFrames	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	10	StructuredGraph	10: After phase TruffleTier	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	11	StructuredGraph	11: After TruffleTier	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	12	StructuredGraph	12: initial state	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	13	StructuredGraph	13: After phase Canonicalizer	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	14	StructuredGraph	14: Before phase HighTierLowering	10711	26715
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	15	StructuredGraph	15: After phase HighTierLowering	12646	29733
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	16	StructuredGraph	16: After phase EconomyHighTier	12646	29733
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	17	StructuredGraph	17: After high tier	12646	29733
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	18	StructuredGraph	18: After phase RemoveValueProxy	12598	29632
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	19	StructuredGraph	19: After phase TruffleSafepointInsertion	12646	29726
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	20	StructuredGraph	20: After phase LoopSafepointInsertion	12692	29772
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	21	StructuredGraph	21: After phase GuardLowering	14669	31749
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	22	StructuredGraph	22: After phase MidTierLowering	18119	38058
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	23	StructuredGraph	23: After phase FrameStateAssignment	17954	38018
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	24	StructuredGraph	24: After phase Canonicalizer	17950	38012
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	25	StructuredGraph	25: After phase WriteBarrierAddition	18023	38158
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	26	StructuredGraph	26: After phase EconomyMidTier	18023	38158
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	27	StructuredGraph	27: After mid tier	18023	38158
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	28	StructuredGraph	28: After phase LowTierLowering	41690	84898
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	29	StructuredGraph	29: After phase ExpandLogic	42130	85426
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	30	StructuredGraph	30: After phase UseTrappingNullChecks	40697	82890
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	31	StructuredGraph	31: After phase AddressLoweringByNode	40558	77361
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	32	StructuredGraph	32: After phase Schedule	39220	77361
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	33	StructuredGraph	33: After phase EconomyLowTier	39220	77361
graal_dumps/TruffleHotSpotCompilation-2473[ProtosRootNode@4051dbe5].bgv	34	StructuredGraph	34: After low tier	39220	77361
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	0	StructuredGraph	0: After PE Tier	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	0	defaultType	0: After TruffleTier	2	1
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	1	StructuredGraph	1: After phase AgnosticInlining	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	3	StructuredGraph	3: performance warnings [372|MethodCallTarget, 386|MethodCallTarget, 986|MethodCallTarget, 1101|MethodCallTarget, 1136|MethodCallTarget, 1149|MethodCallTarget, 1175|MethodCallTarget, 1251|MethodCallTarget, 1266|MethodCallTarget, 1546|MethodCallTarget, 1561|MethodCallTarget, 479|InstanceOf]	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	7	StructuredGraph	7: After phase MaterializeFrames	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	10	StructuredGraph	10: After phase TruffleTier	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	11	StructuredGraph	11: After TruffleTier	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	12	StructuredGraph	12: initial state	591	1285
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	13	StructuredGraph	13: After phase Canonicalizer	588	1278
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	14	StructuredGraph	14: Before phase HighTierLowering	588	1278
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	15	StructuredGraph	15: After phase HighTierLowering	725	1489
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	16	StructuredGraph	16: After phase EconomyHighTier	725	1489
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	17	StructuredGraph	17: After high tier	725	1489
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	18	StructuredGraph	18: After phase RemoveValueProxy	724	1487
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	19	StructuredGraph	19: After phase TruffleSafepointInsertion	728	1493
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	20	StructuredGraph	20: After phase LoopSafepointInsertion	730	1495
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	21	StructuredGraph	21: After phase GuardLowering	865	1630
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	22	StructuredGraph	22: After phase MidTierLowering	975	1825
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	23	StructuredGraph	23: After phase FrameStateAssignment	969	1856
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	24	StructuredGraph	24: After phase Canonicalizer	965	1850
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	25	StructuredGraph	25: After phase WriteBarrierAddition	966	1852
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	26	StructuredGraph	26: After phase EconomyMidTier	966	1852
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	27	StructuredGraph	27: After mid tier	966	1852
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	28	StructuredGraph	28: After phase LowTierLowering	1796	3435
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	29	StructuredGraph	29: After phase ExpandLogic	1824	3469
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	30	StructuredGraph	30: After phase UseTrappingNullChecks	1760	3349
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	31	StructuredGraph	31: After phase AddressLoweringByNode	1734	3130
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	32	StructuredGraph	32: After phase Schedule	1658	3130
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	33	StructuredGraph	33: After phase EconomyLowTier	1658	3130
graal_dumps/TruffleHotSpotCompilation-2517[ProtosRootNode@279d1f42].bgv	34	StructuredGraph	34: After low tier	1658	3130
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	0	StructuredGraph	0: After PE Tier	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	0	defaultType	0: After TruffleTier	6	5
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	1	StructuredGraph	1: After phase AgnosticInlining	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	3	StructuredGraph	3: performance warnings [429|MethodCallTarget, 445|MethodCallTarget, 492|MethodCallTarget, 503|MethodCallTarget, 521|MethodCallTarget, 541|MethodCallTarget, 555|MethodCallTarget, 633|MethodCallTarget, 660|MethodCallTarget, 674|MethodCallTarget, 1627|MethodCallTarget, 1642|MethodCallTarget, 1781|MethodCallTarget, 1796|MethodCallTarget, 2295|MethodCallTarget, 2311|MethodCallTarget, 2358|MethodCallTarget, 2369|MethodCallTarget, 2387|MethodCallTarget, 2407|MethodCallTarget, 2421|MethodCallTarget, 2499|MethodCallTarget, 2526|MethodCallTarget, 2540|MethodCallTarget, 3466|MethodCallTarget, 3481|MethodCallTarget, 3619|MethodCallTarget, 3634|MethodCallTarget, 3998|MethodCallTarget, 4012|MethodCallTarget, 4128|MethodCallTarget, 4550|MethodCallTarget, 4565|MethodCallTarget, 5050|MethodCallTarget, 5077|MethodCallTarget, 5091|MethodCallTarget, 5940|MethodCallTarget, 5955|MethodCallTarget, 6093|MethodCallTarget, 6108|MethodCallTarget, 6485|MethodCallTarget, 6500|MethodCallTarget, 6971|MethodCallTarget, 7173|MethodCallTarget, 7190|MethodCallTarget, 7367|MethodCallTarget, 7403|MethodCallTarget, 7414|MethodCallTarget, 7432|MethodCallTarget, 7447|MethodCallTarget, 7528|MethodCallTarget, 7541|MethodCallTarget, 8195|MethodCallTarget, 8212|MethodCallTarget, 8389|MethodCallTarget, 8424|MethodCallTarget, 8435|MethodCallTarget, 8453|MethodCallTarget, 8468|MethodCallTarget, 8548|MethodCallTarget, 8561|MethodCallTarget, 9193|MethodCallTarget, 10755|MethodCallTarget, 10770|MethodCallTarget, 623|InstanceOf, 2489|InstanceOf, 4105|InstanceOf, 5040|InstanceOf, 7499|InstanceOf, 7633|InstanceOf, 8519|InstanceOf, 8653|InstanceOf, 9190|InstanceOf]	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	7	StructuredGraph	7: After phase MaterializeFrames	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	10	StructuredGraph	10: After phase TruffleTier	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	11	StructuredGraph	11: After TruffleTier	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	12	StructuredGraph	12: initial state	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	13	StructuredGraph	13: After phase Canonicalizer	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	14	StructuredGraph	14: Before phase HighTierLowering	5217	12833
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	15	StructuredGraph	15: After phase HighTierLowering	6137	14248
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	16	StructuredGraph	16: After phase EconomyHighTier	6137	14248
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	17	StructuredGraph	17: After high tier	6137	14248
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	18	StructuredGraph	18: After phase RemoveValueProxy	6112	14195
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	19	StructuredGraph	19: After phase TruffleSafepointInsertion	6136	14241
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	20	StructuredGraph	20: After phase LoopSafepointInsertion	6158	14263
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	21	StructuredGraph	21: After phase GuardLowering	7079	15184
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	22	StructuredGraph	22: After phase MidTierLowering	8751	18166
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	23	StructuredGraph	23: After phase FrameStateAssignment	8656	18044
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	24	StructuredGraph	24: After phase Canonicalizer	8652	18038
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	25	StructuredGraph	25: After phase WriteBarrierAddition	8693	18120
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	26	StructuredGraph	26: After phase EconomyMidTier	8693	18120
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	27	StructuredGraph	27: After mid tier	8693	18120
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	28	StructuredGraph	28: After phase LowTierLowering	20591	41490
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	29	StructuredGraph	29: After phase ExpandLogic	20801	41742
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	30	StructuredGraph	30: After phase UseTrappingNullChecks	20109	40538
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	31	StructuredGraph	31: After phase AddressLoweringByNode	20030	37811
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	32	StructuredGraph	32: After phase Schedule	19409	37811
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	33	StructuredGraph	33: After phase EconomyLowTier	19409	37811
graal_dumps/TruffleHotSpotCompilation-2519[ProtosRootNode@40ac4667].bgv	34	StructuredGraph	34: After low tier	19409	37811
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	0	StructuredGraph	0: After PE Tier	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	0	defaultType	0: After TruffleTier	2	1
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	1	StructuredGraph	1: After phase AgnosticInlining	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	3	StructuredGraph	3: performance warnings [372|MethodCallTarget, 386|MethodCallTarget, 535|MethodCallTarget, 549|MethodCallTarget, 575|MethodCallTarget, 592|MethodCallTarget, 775|MethodCallTarget, 811|MethodCallTarget, 822|MethodCallTarget, 840|MethodCallTarget, 855|MethodCallTarget, 918|MethodCallTarget, 931|MethodCallTarget, 957|MethodCallTarget, 970|MethodCallTarget, 1065|MethodCallTarget, 1085|MethodCallTarget, 1120|MethodCallTarget, 1133|MethodCallTarget, 1159|MethodCallTarget, 1235|MethodCallTarget, 1250|MethodCallTarget, 1530|MethodCallTarget, 1545|MethodCallTarget, 479|InstanceOf]	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	7	StructuredGraph	7: After phase MaterializeFrames	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	10	StructuredGraph	10: After phase TruffleTier	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	11	StructuredGraph	11: After TruffleTier	888	2018
graal_dumps/TruffleHotSpotCompilation-2546[ProtosRootNode@5b20c5b4].bgv	12	StructuredGraph	12: initial state	888	2018
